rep,selCoeff,pnps,pnps_alt,neutmuts,delmuts,m1muts,m2muts,m3muts
2,-0.001,1.08696,0.0416667,23,25,25,0,0
2,-0.01,0.264706,-0.581395,34,9,0,9,0
2,-0.1,0.363636,-0.466667,22,8,0,0,8
2,-0.001,0.36,-0.470588,25,9,9,0,0
2,-0.01,0.392857,-0.435897,28,11,0,11,0
2,-0.1,0.194444,-0.674419,36,7,0,0,7
2,-0.001,0.416667,-0.411765,24,10,10,0,0
2,-0.01,0.3125,-0.52381,32,10,0,10,0
2,-0.1,0.15625,-0.72973,32,5,0,0,5
2,-0.001,0.521739,-0.314286,23,12,12,0,0
2,-0.01,0.842105,-0.0857143,19,16,0,16,0
2,-0.1,0.315789,-0.52,19,6,0,0,6
2,-0.001,0.666667,-0.2,24,16,16,0,0
2,-0.01,0.139535,-0.755102,43,6,0,6,0
2,-0.1,0.357143,-0.473684,28,10,0,0,10
2,-0.001,0.483871,-0.347826,31,15,15,0,0
2,-0.01,0.346154,-0.485714,26,9,0,9,0
2,-0.1,0.423077,-0.405405,26,11,0,0,11
2,-0.001,0.384615,-0.444444,26,10,10,0,0
2,-0.01,0.515152,-0.32,33,17,0,17,0
2,-0.1,0.175,-0.702128,40,7,0,0,7
2,-0.001,0.619048,-0.235294,21,13,13,0,0
2,-0.01,0.407407,-0.421053,27,11,0,11,0
2,-0.1,0.266667,-0.578947,30,8,0,0,8
2,-0.001,0.666667,-0.2,24,16,16,0,0
2,-0.01,0.555556,-0.285714,18,10,0,10,0
2,-0.1,0.294118,-0.545455,34,10,0,0,10
2,-0.001,0.692308,-0.181818,26,18,18,0,0
2,-0.01,0.363636,-0.466667,22,8,0,8,0
2,-0.1,0.590909,-0.257143,22,13,0,0,13
2,-0.001,0.333333,-0.5,24,8,8,0,0
2,-0.01,0.333333,-0.5,33,11,0,11,0
2,-0.1,0.222222,-0.636364,27,6,0,0,6
2,-0.001,0.666667,-0.2,24,16,16,0,0
2,-0.01,0.333333,-0.5,30,10,0,10,0
2,-0.1,0.590909,-0.257143,22,13,0,0,13
2,-0.001,0.684211,-0.1875,19,13,13,0,0
2,-0.01,0.352941,-0.478261,34,12,0,12,0
2,-0.1,0.173913,-0.703704,23,4,0,0,4
2,-0.001,0.444444,-0.384615,27,12,12,0,0
2,-0.01,0.947368,-0.027027,19,18,0,18,0
2,-0.1,0.258065,-0.589744,31,8,0,0,8
2,-0.001,0.657895,-0.206349,38,25,25,0,0
2,-0.01,0.777778,-0.125,18,14,0,14,0
2,-0.1,0.257143,-0.590909,35,9,0,0,9
2,-0.001,0.4375,-0.391304,32,14,14,0,0
2,-0.01,0.470588,-0.36,17,8,0,8,0
2,-0.1,0.3125,-0.52381,16,5,0,0,5
2,-0.001,0.392857,-0.435897,28,11,11,0,0
2,-0.01,0.448276,-0.380952,29,13,0,13,0
2,-0.1,0.25,-0.6,20,5,0,0,5
2,-0.001,1.23333,0.104478,30,37,37,0,0
2,-0.01,0.185185,-0.6875,27,5,0,5,0
2,-0.1,0.647059,-0.214286,17,11,0,0,11
2,-0.001,0.75,-0.142857,20,15,15,0,0
2,-0.01,0.419355,-0.409091,31,13,0,13,0
2,-0.1,0.2,-0.666667,20,4,0,0,4
2,-0.001,0.692308,-0.181818,26,18,18,0,0
2,-0.01,0.0740741,-0.862069,27,2,0,2,0
2,-0.1,0.235294,-0.619048,17,4,0,0,4
2,-0.001,0.5,-0.333333,24,12,12,0,0
2,-0.01,0.6,-0.25,25,15,0,15,0
2,-0.1,0.173913,-0.703704,23,4,0,0,4
2,-0.001,0.612903,-0.24,31,19,19,0,0
2,-0.01,0.5,-0.333333,18,9,0,9,0
2,-0.1,0.375,-0.454545,16,6,0,0,6
2,-0.001,0.8,-0.111111,20,16,16,0,0
2,-0.01,0.259259,-0.588235,27,7,0,7,0
2,-0.1,0.227273,-0.62963,22,5,0,0,5
2,-0.001,0.684211,-0.1875,19,13,13,0,0
2,-0.01,0.444444,-0.384615,18,8,0,8,0
2,-0.1,0.3,-0.538462,20,6,0,0,6
