rep,selCoeff,pnps,pnps_alt,neutmuts,delmuts,m1muts,m2muts,m3muts
1,-0.1,0.273973,-0.569892,73,20,0,0,20
1,-0.001,1.05797,0.028169,69,73,73,0,0
1,-0.01,0.384615,-0.444444,117,45,0,45,0
1,-0.1,0.25,-0.6,92,23,0,0,23
1,-0.001,0.863636,-0.0731707,88,76,76,0,0
1,-0.01,0.694444,-0.180328,72,50,0,50,0
1,-0.1,0.157303,-0.728155,89,14,0,0,14
1,-0.001,1.0,0.0,86,86,86,0,0
1,-0.01,0.626506,-0.22963,83,52,0,52,0
1,-0.1,0.204082,-0.661017,98,20,0,0,20
1,-0.001,1.11905,0.0561798,84,94,94,0,0
1,-0.01,0.869565,-0.0697674,69,60,0,60,0
1,-0.1,0.22619,-0.631068,84,19,0,0,19
1,-0.001,0.936364,-0.0328638,110,103,103,0,0
1,-0.01,0.541667,-0.297297,96,52,0,52,0
1,-0.1,0.215054,-0.646018,93,20,0,0,20
1,-0.001,1.19565,0.0891089,92,110,110,0,0
1,-0.01,0.57732,-0.267974,97,56,0,56,0
1,-0.1,0.226804,-0.630252,97,22,0,0,22
1,-0.001,0.976744,-0.0117647,86,84,84,0,0
1,-0.01,0.690476,-0.183099,84,58,0,58,0
1,-0.1,0.27957,-0.563025,93,26,0,0,26
1,-0.001,0.706667,-0.171875,75,53,53,0,0
1,-0.01,0.521739,-0.314286,92,48,0,48,0
1,-0.1,0.298701,-0.54,77,23,0,0,23
1,-0.001,1.46667,0.189189,60,88,88,0,0
1,-0.01,0.7625,-0.134752,80,61,0,61,0
1,-0.1,0.263736,-0.582609,91,24,0,0,24
1,-0.001,1.01163,0.00578035,86,87,87,0,0
1,-0.01,0.564103,-0.278689,78,44,0,44,0
1,-0.1,0.308511,-0.528455,94,29,0,0,29
1,-0.001,1.01471,0.00729927,68,69,69,0,0
1,-0.01,0.712329,-0.168,73,52,0,52,0
1,-0.1,0.148649,-0.741176,74,11,0,0,11
1,-0.001,0.733333,-0.153846,105,77,77,0,0
1,-0.01,0.494624,-0.338129,93,46,0,46,0
1,-0.1,0.356164,-0.474747,73,26,0,0,26
1,-0.001,0.909091,-0.047619,88,80,80,0,0
1,-0.01,0.587629,-0.25974,97,57,0,57,0
1,-0.1,0.397727,-0.430894,88,35,0,0,35
1,-0.001,0.954023,-0.0235294,87,83,83,0,0
1,-0.01,0.616279,-0.23741,86,53,0,53,0
1,-0.1,0.222222,-0.636364,90,20,0,0,20
1,-0.001,0.927083,-0.0378378,96,89,89,0,0
1,-0.01,0.513043,-0.321839,115,59,0,59,0
1,-0.1,0.174757,-0.702479,103,18,0,0,18
2,-0.001,1.13333,0.0625,75,85,85,0,0
2,-0.01,0.918033,-0.042735,61,56,0,56,0
2,-0.1,0.255814,-0.592593,86,22,0,0,22
2,-0.001,0.831579,-0.091954,95,79,79,0,0
2,-0.01,0.905405,-0.0496454,74,67,0,67,0
2,-0.1,0.221053,-0.637931,95,21,0,0,21
2,-0.001,1.08974,0.0429448,78,85,85,0,0
2,-0.01,0.634146,-0.223881,82,52,0,52,0
2,-0.1,0.302752,-0.535211,109,33,0,0,33
2,-0.001,1.08889,0.0425532,90,98,98,0,0
2,-0.01,0.578947,-0.266667,76,44,0,44,0
2,-0.1,0.280488,-0.561905,82,23,0,0,23
2,-0.001,1.03371,0.0165746,89,92,92,0,0
2,-0.01,0.546512,-0.293233,86,47,0,47,0
2,-0.1,0.260417,-0.586777,96,25,0,0,25
2,-0.001,1.21667,0.0977444,60,73,73,0,0
2,-0.01,0.606742,-0.244755,89,54,0,54,0
2,-0.1,0.308642,-0.528302,81,25,0,0,25
2,-0.001,1.12346,0.0581395,81,91,91,0,0
2,-0.01,0.64557,-0.215385,79,51,0,51,0
2,-0.1,0.342466,-0.489796,73,25,0,0,25
2,-0.001,0.865854,-0.0718954,82,71,71,0,0
2,-0.01,0.677778,-0.192053,90,61,0,61,0
2,-0.1,0.285714,-0.555556,119,34,0,0,34
2,-0.001,0.786408,-0.119565,103,81,81,0,0
2,-0.01,0.533333,-0.304348,105,56,0,56,0
2,-0.1,0.219048,-0.640625,105,23,0,0,23
2,-0.001,0.858824,-0.0759494,85,73,73,0,0
2,-0.01,0.6875,-0.185185,96,66,0,66,0
2,-0.1,0.268293,-0.576923,82,22,0,0,22
2,-0.001,0.875,-0.0666667,80,70,70,0,0
2,-0.01,0.626667,-0.229508,75,47,0,47,0
2,-0.1,0.195122,-0.673469,82,16,0,0,16
2,-0.001,0.791209,-0.116564,91,72,72,0,0
2,-0.01,0.686747,-0.185714,83,57,0,57,0
2,-0.1,0.355263,-0.475728,76,27,0,0,27
2,-0.001,0.910112,-0.0470588,89,81,81,0,0
2,-0.01,0.715909,-0.165563,88,63,0,63,0
2,-0.1,0.294872,-0.544554,78,23,0,0,23
2,-0.001,1.0,0.0,82,82,82,0,0
2,-0.01,0.650602,-0.211679,83,54,0,54,0
2,-0.1,0.388889,-0.44,90,35,0,0,35
2,-0.001,0.968085,-0.0162162,94,91,91,0,0
2,-0.01,0.882353,-0.0625,68,60,0,60,0
2,-0.1,0.302632,-0.535354,76,23,0,0,23
2,-0.001,1.05263,0.025641,76,80,80,0,0
2,-0.01,0.542169,-0.296875,83,45,0,45,0
2,-0.1,0.313131,-0.523077,99,31,0,0,31
2,-0.001,0.990566,-0.00473934,106,105,105,0,0
2,-0.01,0.554348,-0.286713,92,51,0,51,0
2,-0.1,0.492063,-0.340426,63,31,0,0,31
2,-0.001,1.04348,0.0212766,92,96,96,0,0
2,-0.01,1.05455,0.0265487,55,58,0,58,0
2,-0.1,0.275862,-0.567568,87,24,0,0,24
2,-0.001,0.97619,-0.0120482,84,82,82,0,0
2,-0.01,0.697674,-0.178082,86,60,0,60,0
2,-0.1,0.291262,-0.548872,103,30,0,0,30
2,-0.001,0.807692,-0.106383,104,84,84,0,0
2,-0.01,0.655556,-0.208054,90,59,0,59,0
2,-0.1,0.244681,-0.606838,94,23,0,0,23
2,-0.001,0.944444,-0.0285714,90,85,85,0,0
2,-0.01,1.06098,0.0295858,82,87,0,87,0
2,-0.1,0.376623,-0.45283,77,29,0,0,29
2,-0.001,0.930233,-0.0361446,86,80,80,0,0
2,-0.01,0.727273,-0.157895,99,72,0,72,0
2,-0.1,0.252632,-0.596639,95,24,0,0,24
2,-0.001,0.935484,-0.0333333,93,87,87,0,0
2,-0.01,0.653846,-0.209302,78,51,0,51,0
2,-0.1,0.172414,-0.705882,87,15,0,0,15
2,-0.001,0.989011,-0.00552486,91,90,90,0,0
2,-0.01,0.818182,-0.1,77,63,0,63,0
2,-0.1,0.428571,-0.4,70,30,0,0,30
2,-0.001,0.902174,-0.0514286,92,83,83,0,0
2,-0.01,0.483516,-0.348148,91,44,0,44,0
2,-0.1,0.280488,-0.561905,82,23,0,0,23
2,-0.001,0.804124,-0.108571,97,78,78,0,0
2,-0.01,0.576087,-0.268966,92,53,0,53,0
2,-0.1,0.277228,-0.565891,101,28,0,0,28
2,-0.001,1.04167,0.0204082,96,100,100,0,0
2,-0.01,0.592105,-0.256198,76,45,0,45,0
2,-0.1,0.171717,-0.706897,99,17,0,0,17
2,-0.001,0.976744,-0.0117647,86,84,84,0,0
2,-0.01,0.575758,-0.269231,99,57,0,57,0
2,-0.1,0.333333,-0.5,75,25,0,0,25
2,-0.001,0.77551,-0.126437,98,76,76,0,0
2,-0.01,0.5,-0.333333,100,50,0,50,0
2,-0.1,0.234783,-0.619718,115,27,0,0,27
2,-0.001,0.755556,-0.139241,90,68,68,0,0
2,-0.01,0.428571,-0.4,98,42,0,42,0
2,-0.1,0.25641,-0.591837,78,20,0,0,20
2,-0.001,1.15294,0.0710383,85,98,98,0,0
2,-0.01,0.681818,-0.189189,88,60,0,60,0
2,-0.1,0.270833,-0.57377,96,26,0,0,26
2,-0.001,1.01389,0.00689655,72,73,73,0,0
2,-0.01,0.607843,-0.243902,102,62,0,62,0
2,-0.1,0.369048,-0.46087,84,31,0,0,31
2,-0.001,0.806818,-0.106918,88,71,71,0,0
2,-0.01,0.698795,-0.177305,83,58,0,58,0
2,-0.1,0.156627,-0.729167,83,13,0,0,13
2,-0.001,1.27848,0.122222,79,101,101,0,0
2,-0.01,0.607595,-0.244094,79,48,0,48,0
2,-0.1,0.2125,-0.649485,80,17,0,0,17
2,-0.001,1.25301,0.112299,83,104,104,0,0
2,-0.01,0.871795,-0.0684932,78,68,0,68,0
2,-0.1,0.246914,-0.60396,81,20,0,0,20
2,-0.001,0.942308,-0.029703,104,98,98,0,0
2,-0.01,0.606742,-0.244755,89,54,0,54,0
2,-0.1,0.371429,-0.458333,105,39,0,0,39
2,-0.001,1.14118,0.0659341,85,97,97,0,0
2,-0.01,0.482353,-0.349206,85,41,0,41,0
2,-0.1,0.408451,-0.42,71,29,0,0,29
2,-0.001,1.0,0.0,91,91,91,0,0
2,-0.01,0.714286,-0.166667,63,45,0,45,0
2,-0.1,0.173469,-0.704348,98,17,0,0,17
2,-0.001,1.07447,0.0358974,94,101,101,0,0
2,-0.01,0.703704,-0.173913,81,57,0,57,0
2,-0.1,0.326316,-0.507937,95,31,0,0,31
2,-0.001,1.01942,0.00961538,103,105,105,0,0
2,-0.01,0.6,-0.25,60,36,0,36,0
2,-0.1,0.329114,-0.504762,79,26,0,0,26
2,-0.001,0.897959,-0.0537634,98,88,88,0,0
2,-0.01,0.609756,-0.242424,82,50,0,50,0
2,-0.1,0.149123,-0.740458,114,17,0,0,17
2,-0.001,0.890244,-0.0580645,82,73,73,0,0
2,-0.01,0.7875,-0.118881,80,63,0,63,0
2,-0.1,0.243243,-0.608696,111,27,0,0,27
2,-0.001,0.858696,-0.0760234,92,79,79,0,0
2,-0.01,0.544444,-0.294964,90,49,0,49,0
2,-0.1,0.254902,-0.59375,102,26,0,0,26
2,-0.001,1.05747,0.027933,87,92,92,0,0
2,-0.01,0.731343,-0.155172,67,49,0,49,0
2,-0.1,0.320988,-0.514019,81,26,0,0,26
2,-0.001,1.26667,0.117647,75,95,95,0,0
2,-0.01,0.614286,-0.238938,70,43,0,43,0
2,-0.1,0.32967,-0.504132,91,30,0,0,30
2,-0.001,0.627273,-0.22905,110,69,69,0,0
2,-0.01,0.752941,-0.14094,85,64,0,64,0
2,-0.1,0.352941,-0.478261,68,24,0,0,24
2,-0.001,0.827586,-0.0943396,87,72,72,0,0
2,-0.01,0.616279,-0.23741,86,53,0,53,0
2,-0.1,0.254717,-0.593985,106,27,0,0,27
2,-0.001,0.928571,-0.037037,84,78,78,0,0
2,-0.01,0.48913,-0.343066,92,45,0,45,0
2,-0.1,0.329412,-0.504425,85,28,0,0,28
2,-0.001,1.08571,0.0410959,70,76,76,0,0
2,-0.01,0.84375,-0.0847458,64,54,0,54,0
2,-0.1,0.232323,-0.622951,99,23,0,0,23
2,-0.001,0.987952,-0.00606061,83,82,82,0,0
2,-0.01,0.686567,-0.185841,67,46,0,46,0
2,-0.1,0.24,-0.612903,100,24,0,0,24
2,-0.001,1.27273,0.12,77,98,98,0,0
2,-0.01,0.681319,-0.189542,91,62,0,62,0
2,-0.1,0.227848,-0.628866,79,18,0,0,18
2,-0.001,1.0,0.0,94,94,94,0,0
2,-0.01,0.561224,-0.281046,98,55,0,55,0
2,-0.1,0.319149,-0.516129,94,30,0,0,30
2,-0.001,1.24675,0.109827,77,96,96,0,0
2,-0.01,0.731707,-0.15493,82,60,0,60,0
2,-0.1,0.322222,-0.512605,90,29,0,0,29
2,-0.001,1.2439,0.108696,82,102,102,0,0
2,-0.01,0.558824,-0.283019,68,38,0,38,0
2,-0.1,0.29703,-0.541985,101,30,0,0,30
2,-0.001,1.28169,0.123457,71,91,91,0,0
2,-0.01,0.681818,-0.189189,88,60,0,60,0
2,-0.1,0.346667,-0.485149,75,26,0,0,26
2,-0.001,0.876404,-0.0658683,89,78,78,0,0
2,-0.01,0.564706,-0.278195,85,48,0,48,0
2,-0.1,0.220779,-0.638298,77,17,0,0,17
2,-0.001,1.16279,0.0752688,86,100,100,0,0
2,-0.01,0.625,-0.230769,88,55,0,55,0
2,-0.1,0.252632,-0.596639,95,24,0,0,24
2,-0.001,0.732673,-0.154286,101,74,74,0,0
2,-0.01,0.564706,-0.278195,85,48,0,48,0
2,-0.1,0.247312,-0.603448,93,23,0,0,23
2,-0.001,1.02353,0.0116279,85,87,87,0,0
2,-0.01,0.848101,-0.0821918,79,67,0,67,0
2,-0.1,0.243478,-0.608392,115,28,0,0,28
2,-0.001,0.808511,-0.105882,94,76,76,0,0
2,-0.01,0.692308,-0.181818,91,63,0,63,0
2,-0.1,0.204819,-0.66,83,17,0,0,17
2,-0.001,1.19355,0.0882353,93,111,111,0,0
2,-0.01,0.422222,-0.40625,90,38,0,38,0
2,-0.1,0.205882,-0.658537,102,21,0,0,21
2,-0.001,0.953488,-0.0238095,86,82,82,0,0
2,-0.01,0.64,-0.219512,75,48,0,48,0
2,-0.1,0.301205,-0.537037,83,25,0,0,25
2,-0.001,1.22093,0.0994764,86,105,105,0,0
2,-0.01,0.625,-0.230769,88,55,0,55,0
2,-0.1,0.198113,-0.669291,106,21,0,0,21
2,-0.001,0.988636,-0.00571429,88,87,87,0,0
2,-0.01,0.691358,-0.182482,81,56,0,56,0
2,-0.1,0.168224,-0.712,107,18,0,0,18
2,-0.001,1.37313,0.157233,67,92,92,0,0
2,-0.01,0.54878,-0.291339,82,45,0,45,0
2,-0.1,0.266667,-0.578947,75,20,0,0,20
2,-0.001,0.957447,-0.0217391,94,90,90,0,0
2,-0.01,0.5,-0.333333,78,39,0,39,0
